,Photo_Name,T_SG,SGZM,SGHU,SGHO,SGHS,SGCR,SGSI,SGZMHU,transect,bank
151,2013012_MBAMT05_012.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
152,2013012_MBAMT05_013.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
153,2013012_MBAMT05_014.JPG,79.166667,0,0,0,0,0,79.166667,0,MBAMT05,AM
154,2013012_MBAMT05_015.JPG,100,0,0,0,0,0,100,0,MBAMT05,AM
155,2013012_MBAMT05_016.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
156,2013012_MBAMT05_017.JPG,100,0,0,0,0,0,100,0,MBAMT05,AM
157,2013012_MBAMT05_018.JPG,91.666667,0,0,0,0,0,91.666667,0,MBAMT05,AM
158,2013012_MBAMT05_019.JPG,54.166667,0,50,0,0,0,0,50,MBAMT05,AM
159,2013012_MBAMT05_020.JPG,87.5,0,0,0,0,0,87.5,0,MBAMT05,AM
160,2013012_MBAMT05_021.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
161,2013012_MBAMT05_022.JPG,75,0,0,8.333333,0,0,66.666667,0,MBAMT05,AM
162,2013012_MBAMT05_023.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
163,2013012_MBAMT05_024.JPG,87.5,0,0,0,0,0,87.5,0,MBAMT05,AM
164,2013012_MBAMT05_025.JPG,100,0,0,0,0,0,100,0,MBAMT05,AM
165,2013012_MBAMT05_026.JPG,100,0,0,0,0,0,100,0,MBAMT05,AM
166,2013012_MBAMT05_027.JPG,75,0,0,8.333333,0,0,66.666667,0,MBAMT05,AM
167,2013012_MBAMT05_028.JPG,100,0,0,0,0,0,100,0,MBAMT05,AM
168,2013012_MBAMT05_029.JPG,83.333333,0,0,0,0,0,83.333333,0,MBAMT05,AM
169,2013012_MBAMT05_030.JPG,87.5,0,0,0,0,0,87.5,0,MBAMT05,AM
170,2013012_MBAMT05_031.JPG,75,0,0,0,0,0,75,0,MBAMT05,AM
171,2013012_MBAMT05_032.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
172,2013012_MBAMT05_033.JPG,70.833333,0,0,0,0,0,70.833333,0,MBAMT05,AM
173,2013012_MBAMT05_034.JPG,70.833333,0,0,0,0,0,70.833333,0,MBAMT05,AM
174,2013012_MBAMT05_035.JPG,79.166667,0,0,0,0,0,79.166667,0,MBAMT05,AM
